line_file,offset,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_txt.started,polygon_txt.stopped,text.started,text.stopped,resp_txt.keys,resp_txt.rt,resp_txt.started,resp_txt.stopped,polygon.started,polygon.stopped,mask.started,mask.stopped,image.started,image.stopped,resp.keys,resp.rt,resp.started,resp.stopped,polygon_txt_after_training.started,polygon_txt_after_training.stopped,text_after_train.started,text_after_train.stopped,key_resp_after_training.keys,key_resp_after_training.rt,key_resp_after_training.started,key_resp_after_training.stopped,polygon_end.started,polygon_end.stopped,text_end.started,text_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/1.png,1,,,,,0,61,61,14,,,,,,,,,120.35759810000309,None,120.5582069000011,120.8560987000019,120.84334500000114,None,o,0.9850084999998217,121.0561497000017,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,62,62,16,,,,,,,,,122.07381720000194,None,122.27657640000325,122.57438140000158,122.56134190000012,None,e,1.2836587999991025,122.75788280000052,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-7.png,-7,,,,,0,63,63,26,,,,,,,,,124.07896710000205,None,124.27860480000163,124.57673370000339,124.57673370000339,None,e,0.28810819999853265,124.77671590000318,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,64,64,10,,,,,,,,,125.10911540000234,None,125.29630640000323,125.59438780000346,125.59438780000346,127.59453270000085,e,2.4540164999998524,125.79476670000076,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,65,65,79,,,,,,,,,128.28464050000184,None,128.4830310000034,128.7809156000003,128.7809156000003,130.78115080000134,o,2.5799891999995452,128.98081880000245,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,,,,,0,66,66,17,,,,,,,,,131.58800750000228,None,131.78625550000288,132.08418820000225,132.08418820000225,None,o,0.7970015999999305,132.28406830000313,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-9.png,-9,,,,,0,67,67,49,,,,,,,,,133.11920310000278,None,133.32144840000183,133.61878480000087,133.60569730000134,None,e,0.3668212000011408,133.80230750000192,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,68,68,53,,,,,,,,,134.2034311000025,None,134.40532540000277,134.7029588000005,134.69083560000217,None,o,1.058058999999048,134.88672240000233,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,69,69,55,,,,,,,,,135.98869879999984,None,136.19048980000298,136.4882385000019,136.4752705000028,None,o,1.0334150999988196,136.67179300000134,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,70,70,40,,,,,,,,,137.7277494000009,None,137.92555610000272,138.22360560000016,138.22360560000016,140.2238006000007,o,2.161269500000344,138.42352550000214,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,,,,,0,71,71,52,,,,,,,,,140.61382180000146,None,140.81217660000038,141.10989090000294,141.10989090000294,None,o,1.0349897999985842,141.30981210000027,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,72,72,76,,,,,,,,,142.37857550000263,None,142.58021070000177,142.87798939999993,142.86511430000246,144.8784345000022,o,2.546622900001239,143.07820429999992,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,73,73,75,,,,,,,,,145.652329200002,None,145.8501397,146.148264200001,146.148264200001,None,o,0.3332714999996824,146.34819320000315,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,74,74,1,,,,,,,,,146.70054680000248,None,146.90117760000066,147.19930470000327,147.19930470000327,None,e,1.3775902000015776,147.39919870000085,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,75,75,45,,,,,,,,,148.8184364000008,None,149.02002530000027,149.31780410000283,149.3048308000034,None,o,0.986761000000115,149.51800820000062,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,76,76,11,,,,,,,,,150.5534116000017,None,150.75509600000078,151.05273020000095,151.03974980000203,None,o,1.779884800002037,151.25305490000028,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/8.png,8,,,,,0,77,77,62,,,,,,,,,153.07307180000134,None,153.27426760000162,153.57206670000232,153.55897790000017,153.07307180000134,o,0.36474919999818667,153.77235220000148,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,78,78,56,,,,,,,,,154.17462490000253,None,154.37541630000123,154.67314180000176,154.66013420000309,None,o,0.4161080000012589,154.8733095000025,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,79,79,42,,,,,,,,,155.32383740000296,None,155.52643380000154,155.82426300000225,155.81137280000257,None,e,0.7047311999995145,156.00781740000093,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
